"Stratum","District.mid","GenderHH.mid","ID.mid","hh_wt","AgeHH.base","HHSize.base","Time","FoodConsumption","Electric","Income","Baby","Alcohol","Crime","Private","Migration","Jobs","Mobile","Crime_Increase","Crime_Decreased","PrivateSchool","GenderofHead","District"
"Build - RBG","BAJURA","male",1900,9.99,57,8,2,32.5,100,65000,100,0,"Don't Know",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1902,9.99,35,9,1,70,0,44300,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1902,9.99,35,9,2,69,100,32000,0,0,"Don't Know",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1914,9.99,50,6,1,33.5,0,1850,0,0,"Decreased",0,0,100,0,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1914,9.99,50,6,2,63,0,110280,0,0,"Don't Know",0,100,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1923,9.99,45,8,1,66.5,0,9600,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1923,9.99,45,8,2,32.5,100,100000,100,0,"Don't Know",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1924,3.89,29,3,1,48.5,0,41600,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1924,3.89,29,3,2,54,100,60000,0,0,"Don't Know",0,100,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1927,9.99,42,7,1,59.5,0,33100,100,0,"Stayed the Same",0,100,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1927,9.99,42,7,2,71,0,120000,0,0,"Don't Know",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1942,9.99,59,5,1,34.5,0,44000,0,0,"Decreased",0,0,100,0,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1942,9.99,59,5,2,84,100,82000,100,0,"Don't Know",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1943,9.99,30,5,1,21,0,22600,0,0,"Stayed the Same",0,100,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",1943,9.99,30,5,2,42,100,85000,100,0,"Don't Know",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",2836,9.99,40,6,1,66,0,55000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",2836,9.99,40,6,2,15,100,30000,0,0,"Decreased",0,0,0,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",2840,9.99,34,5,1,40.5,0,13610,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",2840,9.99,34,5,2,72,0,50000,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",2848,9.99,25,6,1,20,0,55000,0,0,"Decreased",0,0,100,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",2848,9.99,25,6,2,45.5,100,0,0,0,"Stayed the Same",0,0,0,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",2992,9.99,50,10,1,54.5,0,9700,0,0,"Stayed the Same",1,0,100,100,0,0,100,"male","BAJURA"
"Build - RBG","BAJURA","male",2992,9.99,50,10,2,78,0,85000,0,0,"Decreased",1,100,0,100,0,100,100,"male","BAJURA"
"Build - RBG","BAJURA","male",2996,9.99,28,7,1,76.5,0,49950,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",2996,9.99,28,7,2,74,0,56000,0,100,"Decreased",0,0,100,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3002,14.27,45,6,1,54,0,4000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3002,14.27,45,6,2,43,0,90000,0,0,"Decreased",0,0,100,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3009,9.99,33,6,1,74,0,23600,0,0,"Decreased",0,0,100,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3009,9.99,33,6,2,74,0,36000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3012,3.89,45,8,1,68.5,0,9600,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3012,3.89,45,8,2,46.5,0,190000,0,0,"Decreased",0,0,100,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3018,3.89,80,5,1,46.5,0,14600,0,0,"Stayed the Same",0,100,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3018,3.89,80,5,2,67.5,0,108000,0,0,"Decreased",0,0,100,0,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3029,9.99,35,10,1,42,0,20200,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3029,9.99,35,10,2,54,0,60000,0,0,"Decreased",0,100,100,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3077,9.99,32,5,1,34.5,0,35700,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3077,9.99,32,5,2,68,100,59500,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3079,9.99,26,5,1,40.5,0,16400,100,0,"Stayed the Same",1,0,100,100,0,0,100,"male","BAJURA"
"Build - RBG","BAJURA","male",3079,9.99,26,5,2,34,100,71500,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3085,9.99,45,8,1,40.5,0,26700,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3085,9.99,45,8,2,82,100,79000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3093,14.27,50,6,1,42,0,0,0,0,"Decreased",0,0,100,0,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3093,14.27,50,6,2,33,100,45000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3102,9.99,35,6,1,42.5,0,0,0,0,"Decreased",0,0,100,0,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3102,9.99,35,6,2,26,100,0,0,0,"Stayed the Same",1,100,0,100,0,0,100,"male","BAJURA"
"Build - RBG","BAJURA","male",3112,9.99,22,4,1,56.5,0,10000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3112,9.99,22,4,2,58,100,35800,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3121,9.99,47,7,1,66.5,0,1600,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3121,9.99,47,7,2,41.5,0,100100,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3123,3.89,35,6,1,43.5,0,23600,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3123,3.89,35,6,2,35,0,91500,100,0,"Stayed the Same",0,100,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3124,9.99,24,9,1,75.5,0,50200,100,0,"Stayed the Same",0,100,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3124,9.99,24,9,2,30,0,110000,100,0,"Stayed the Same",0,100,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3129,9.99,58,7,1,69,0,2908,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3129,9.99,58,7,2,55.5,100,50000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3135,9.99,35,5,1,32.5,0,2600,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3135,9.99,35,5,2,43,0,139200,0,0,"Decreased",0,0,100,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3136,3.89,50,8,1,49.5,0,17600,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3136,3.89,50,8,2,47,0,91500,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3137,9.99,40,7,1,53.5,0,31600,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3137,9.99,40,7,2,74,0,126000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3144,9.99,60,12,1,72.5,0,440300,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3144,9.99,60,12,2,61,100,162000,100,0,"Decreased",1,100,100,100,0,100,100,"male","BAJURA"
"Build - RBG","BAJURA","male",3145,9.99,55,6,1,38.5,0,2000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3145,9.99,55,6,2,47.5,100,90000,0,0,"Decreased",0,100,100,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3147,9.99,50,9,1,77,0,59500,100,0,"Decreased",0,0,100,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3147,9.99,50,9,2,66,100,109800,0,0,"Decreased",0,100,100,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3148,9.99,36,5,1,42,0,99700,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3148,9.99,36,5,2,64,100,100700,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3152,14.27,35,8,1,68.5,0,29500,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3152,14.27,35,8,2,61.5,100,60000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3155,9.99,54,7,1,75,0,1650,0,0,"Stayed the Same",1,0,100,100,0,0,100,"male","BAJURA"
"Build - RBG","BAJURA","male",3155,9.99,54,7,2,61,100,86500,100,0,"Stayed the Same",1,0,100,100,0,0,100,"male","BAJURA"
"Build - RBG","BAJURA","male",3157,9.99,52,4,1,45,0,6800,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3157,9.99,52,4,2,45,100,32000,0,0,"Stayed the Same",1,0,100,100,0,0,100,"male","BAJURA"
"Build - RBG","BAJURA","male",3167,9.99,68,11,1,34,0,1800,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3167,9.99,68,11,2,46,100,188000,100,0,"Stayed the Same",0,100,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3168,9.99,34,6,1,69.5,0,21620,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3168,9.99,34,6,2,70,0,135000,0,0,"Stayed the Same",2,100,100,100,0,0,100,"male","BAJURA"
"Build - RBG","BAJURA","male",3169,3.89,46,9,1,64,0,1007600,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3169,3.89,46,9,2,78,0,106000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3170,9.99,27,4,1,72,0,71200,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3170,9.99,27,4,2,36,0,112000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3179,9.99,40,7,1,73,0,22600,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3179,9.99,40,7,2,44,0,172000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3180,3.89,48,9,1,45.5,0,7600,0,0,"Decreased",0,0,100,0,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3180,3.89,48,9,2,44.5,0,72000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3184,9.99,37,5,1,28.5,0,28600,0,0,"Decreased",0,0,100,0,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",3184,9.99,37,5,2,37,100,120000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",804,9.99,34,12,1,72,0,108000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",804,9.99,34,12,2,70,100,5000,100,0,"Don't Know",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",847,9.99,30,6,1,42,0,27216,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",847,9.99,30,6,2,80,0,100000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",848,9.99,42,9,1,46,0,39500,0,0,"Decreased",0,0,100,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",848,9.99,42,9,2,77.5,0,65000,0,0,"Stayed the Same",1,0,100,100,0,0,100,"male","BAJURA"
"Build - RBG","BAJURA","male",851,9.99,68,9,1,68,0,4800,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",851,9.99,68,9,2,38.5,0,35000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",853,9.99,36,5,1,70,0,1800,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",853,9.99,36,5,2,59,0,60000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",864,9.99,43,7,1,36,0,53500,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",864,9.99,43,7,2,31,100,35000,0,0,"Decreased",0,100,0,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",889,9.99,31,7,1,41,0,75000,0,0,"Decreased",0,100,100,0,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",889,9.99,31,7,2,76.5,100,38000,100,0,"Don't Know",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",893,9.99,59,7,1,76,0,66100,100,0,"Decreased",0,0,100,100,0,100,0,"male","BAJURA"
"Build - RBG","BAJURA","male",893,9.99,59,7,2,42,100,45000,100,0,"Don't Know",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",894,9.99,45,7,1,63,0,18800,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",894,9.99,45,7,2,24,100,28500,0,0,"Don't Know",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",896,12.49,25,5,1,57,0,8500,0,0,"Stayed the Same",1,100,100,100,0,0,100,"male","BAJURA"
"Build - RBG","BAJURA","male",896,12.49,25,5,2,35,100,96000,0,0,"Don't Know",0,0,0,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",897,9.99,42,7,1,44.5,0,21800,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",897,9.99,42,7,2,38,100,90000,0,0,"Don't Know",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",967,9.99,35,6,1,38.5,0,19450,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",967,9.99,35,6,2,41,100,91000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",968,9.99,40,7,1,35,0,35450,0,0,"Stayed the Same",0,100,100,0,0,0,0,"male","BAJURA"
"Build - RBG","BAJURA","male",968,9.99,40,7,2,42,100,109000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","BAJURA"
"Build - RBG","HUMLA","female",1052,9.99,21,2,1,68.5,0,102700,0,0,"Decreased",0,0,100,0,0,100,0,"female","HUMLA"
"Build - RBG","HUMLA","female",1052,9.99,21,2,2,41.5,0,40000,100,0,"Don't Know",0,100,100,100,0,0,0,"female","HUMLA"
"Build - RBG","HUMLA","female",1214,9.99,22,6,1,47.5,0,34500,100,0,"Decreased",0,0,100,0,0,100,0,"female","HUMLA"
"Build - RBG","HUMLA","female",1214,9.99,22,6,2,43.5,0,15000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"female","HUMLA"
"Build - RBG","HUMLA","female",509,9.99,35,6,1,46.5,0,3000,0,0,"Don't Know",0,0,100,0,0,0,0,"female","HUMLA"
"Build - RBG","HUMLA","female",509,9.99,35,6,2,31.5,0,13000,0,0,"Don't Know",0,0,0,100,0,0,0,"female","HUMLA"
"Build - RBG","HUMLA","female",546,9.99,50,5,1,68.5,0,15000,0,0,"Decreased",0,0,0,0,0,100,0,"female","HUMLA"
"Build - RBG","HUMLA","female",546,9.99,50,5,2,29.5,0,45000,0,0,"Don't Know",0,0,100,0,0,0,0,"female","HUMLA"
"Build - RBG","HUMLA","female",558,9.99,42,4,1,66,0,257000,0,0,"Decreased",0,0,0,100,0,100,0,"female","HUMLA"
"Build - RBG","HUMLA","female",558,9.99,42,4,2,49.5,0,107500,0,0,"Stayed the Same",0,100,0,100,0,0,0,"female","HUMLA"
"Build - RBG","HUMLA","female",580,9.99,44,4,1,45.5,0,2000,0,0,"Decreased",0,0,100,0,0,100,0,"female","HUMLA"
"Build - RBG","HUMLA","female",580,9.99,44,4,2,31.5,0,25000,0,0,"Don't Know",0,100,100,0,0,0,0,"female","HUMLA"
"Build - RBG","HUMLA","female",592,9.99,47,3,1,28,0,27500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"female","HUMLA"
"Build - RBG","HUMLA","female",592,9.99,47,3,2,29.5,0,21000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"female","HUMLA"
"Build - RBG","HUMLA","female",601,9.99,40,2,1,41.5,0,10012,0,0,"Stayed the Same",0,0,100,0,0,0,0,"female","HUMLA"
"Build - RBG","HUMLA","female",601,9.99,40,2,2,28.5,0,41000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"female","HUMLA"
"Build - RBG","HUMLA","male",1030,9.99,34,6,1,37.5,0,51500,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1030,9.99,34,6,2,70.5,0,39000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1037,9.99,32,3,1,78,0,24016,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1037,9.99,32,3,2,54,0,11500,100,0,"Stayed the Same",0,0,0,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1038,9.99,28,6,1,48.5,0,33500,100,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1038,9.99,28,6,2,56.5,0,96000,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1041,9.99,42,3,1,45.5,0,50500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1041,9.99,42,3,2,33,0,21000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1045,9.99,39,6,1,45.5,0,8,100,0,"Stayed the Same",0,0,0,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1045,9.99,39,6,2,41.5,0,7000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1047,9.99,31,5,1,45.5,0,3500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1047,9.99,31,5,2,73.5,0,71200,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1050,9.99,49,7,1,73.5,0,73000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1050,9.99,49,7,2,49.5,0,36000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1055,9.99,46,4,1,45.5,0,28500,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1055,9.99,46,4,2,40.5,0,64000,100,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1062,9.99,40,8,1,82,0,27000,100,0,"Decreased",0,0,0,100,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1062,9.99,40,8,2,72.5,0,30000,0,0,"Don't Know",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1065,9.99,45,6,1,45.5,0,2500,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1065,9.99,45,6,2,68.5,0,31000,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1067,9.99,45,5,1,45.5,0,2500,0,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1067,9.99,45,5,2,73.5,0,121000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1075,9.99,44,6,1,45.5,0,3500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1075,9.99,44,6,2,38.5,0,40000,0,0,"Don't Know",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1077,9.99,45,5,1,43.5,0,90000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1077,9.99,45,5,2,40.5,0,40000,100,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1078,9.99,45,7,1,41.5,0,24000,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1078,9.99,45,7,2,36.5,0,12000,0,0,"Stayed the Same",0,100,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1096,9.99,54,5,1,43.5,0,3000,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1096,9.99,54,5,2,47.5,100,72500,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1099,9.99,25,4,1,47.5,0,105000,100,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1099,9.99,25,4,2,33,0,125000,100,0,"Increased",0,0,100,100,100,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1100,9.99,30,5,1,41.5,0,26700,0,0,"Don't Know",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1100,9.99,30,5,2,58.5,100,55300,100,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1115,9.99,48,6,1,40,0,2500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1115,9.99,48,6,2,42,0,62400,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1116,9.99,46,6,1,45.5,0,57500,100,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1116,9.99,46,6,2,32,0,202000,100,0,"Stayed the Same",0,100,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1117,9.99,25,3,1,69.5,0,72300,0,0,"Decreased",0,0,0,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1117,9.99,25,3,2,93.5,0,51400,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1120,9.99,33,6,1,38.5,0,55000,100,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1120,9.99,33,6,2,65,0,367500,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1121,9.99,44,6,1,41.5,0,2500,0,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1121,9.99,44,6,2,40.5,0,38000,0,0,"Don't Know",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1124,9.99,48,8,1,86,0,12500,0,0,"Decreased",0,0,0,100,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1124,9.99,48,8,2,52,0,76000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1127,9.99,43,6,1,71.5,0,37500,0,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1127,9.99,43,6,2,53.5,0,104000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1129,9.99,54,6,1,39.5,0,19500,0,0,"Decreased",0,0,0,0,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1129,9.99,54,6,2,44,0,51100,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1132,9.99,50,7,1,75.5,0,43200,0,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1132,9.99,50,7,2,60,0,40000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1135,9.99,32,5,1,48,0,3000,0,0,"Stayed the Same",0,100,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1135,9.99,32,5,2,41.5,0,27000,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1136,9.99,36,6,1,41.5,0,57500,0,0,"Decreased",0,0,100,100,0,100,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1136,9.99,36,6,2,79,0,148000,0,0,"Stayed the Same",0,100,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1140,9.99,46,5,1,38.5,0,18500,0,0,"Stayed the Same",0,0,100,0,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1140,9.99,46,5,2,32.5,0,25000,0,0,"Stayed the Same",0,0,100,100,0,0,0,"male","HUMLA"
"Build - RBG","HUMLA","male",1143,9.99,22,4,1,70.5,0,66000,100,0,"Decreased",0,0,100,0,0,100,0,"male","HUMLA"
